"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"2049","RT @WebMD: Researchers found that most dollar bills are covered in 3,000 types of bacteria. <U+0001F626> https://t.co/vRYq6xHiu4 https://t.co/lLjVX3aS…",FALSE,0,NA,2019-02-27 01:11:04,FALSE,NA,"1100563936540266496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dthill129",78,TRUE,FALSE,NA,NA
"2050","! #ad When cold and flu symptoms hit my home, I turn to Mucinex®. Join #MucusFighters to learn how to care for your… https://t.co/NCNz3UXaTS",FALSE,0,NA,2019-02-27 01:10:24,TRUE,NA,"1100563767165964288",NA,"<a href=""http://www.singleclicksharing.com"" rel=""nofollow"">Single Click Sharing<U+2120></a>","misapo_1",0,FALSE,FALSE,NA,NA
"2051","RT @wendydheard: I never watched #GreysAnatomy until a few months ago, and it's been cold and flu season and long story short I'm 10 season…",FALSE,0,NA,2019-02-27 01:07:33,FALSE,NA,"1100563049453359104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mykeydeeh",1,TRUE,FALSE,NA,NA
"2052","RT @WebMD: Researchers found that most dollar bills are covered in 3,000 types of bacteria. <U+0001F626> https://t.co/vRYq6xHiu4 https://t.co/lLjVX3aS…",FALSE,0,NA,2019-02-27 01:05:16,FALSE,NA,"1100562477052583936",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","JeffLeitch",78,TRUE,FALSE,NA,NA
"2053","RT @sayhellonature: This Flu Time Essential Oil has really helped our family this Flu &amp; Cold Season! Stock up today plus Free Shipping! #af…",FALSE,0,NA,2019-02-27 01:01:56,FALSE,NA,"1100561637822656512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","caitscozycorner",72,TRUE,FALSE,NA,NA
"2054","Due to the cold/flu season that has swept Texas these last few weeks, Poco is feeling under the weather and will re… https://t.co/rf88sgz1iK",FALSE,1,NA,2019-02-27 01:01:07,TRUE,NA,"1100561432960208896",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","AtxMusicHall",0,FALSE,FALSE,NA,NA
"2055","RT @sayhellonature: This Flu Time Essential Oil has really helped our family this Flu &amp; Cold Season! Stock up today plus Free Shipping! #af…",FALSE,0,NA,2019-02-27 01:00:51,FALSE,NA,"1100561366778298368",NA,"<a href=""https://thedailylinq.com"" rel=""nofollow"">TheDailyLinq</a>","blm03",72,TRUE,FALSE,NA,NA
"2056","RT @HelloMD_com: @CBDOILMX @maggie_mae_23 tks for the RT! &gt; Studies have looked at CBD’s effect on the immune system &amp; found CBD is an immu…",FALSE,0,NA,2019-02-27 01:00:05,FALSE,NA,"1100561170442924032",NA,"<a href=""http://www.kazpharma.com"" rel=""nofollow"">KazPharma</a>","PharmaKaz",1,TRUE,FALSE,NA,NA
"2057","RT @WebMD: Researchers found that most dollar bills are covered in 3,000 types of bacteria. <U+0001F626> https://t.co/vRYq6xHiu4 https://t.co/lLjVX3aS…",FALSE,0,NA,2019-02-27 00:59:11,FALSE,NA,"1100560946211287040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","complete_TN",78,TRUE,FALSE,NA,NA
"2058","Hi Drs all around the world. Please make a cold and flu medicine for pregnant women. I appreciate it. Thank you.",FALSE,1,NA,2019-02-27 00:58:36,FALSE,NA,"1100560799033044992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vickyv08",0,FALSE,FALSE,NA,NA
"2059","Look!  #ad When cold and flu symptoms hit my home, I turn to Mucinex®. Join #MucusFighters to learn how to care for… https://t.co/jwf65u3ylZ",FALSE,0,NA,2019-02-27 00:58:21,TRUE,NA,"1100560735753646080",NA,"<a href=""http://www.singleclicksharing.com"" rel=""nofollow"">Single Click Sharing<U+2120></a>","mkw70",0,FALSE,FALSE,NA,NA
"2060","RT @NFIDvaccines: Headaches, fatigue, &amp; fever are all symptoms of #flu. Learn more about the differences between cold &amp; #flu: https://t.co/…",FALSE,0,NA,2019-02-27 00:58:11,FALSE,NA,"1100560694036951040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ImmunizeNV",4,TRUE,FALSE,NA,NA
"2061","@heatherhines_27 @AustynRoger23 Yes I would go just in case, even if you feel like a head cold. I had the flu like… https://t.co/PG97QW1vGb",FALSE,0,"heatherhines_27",2019-02-27 00:50:56,TRUE,"1100558570591059968","1100558869615525888","540537263","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vicshott_23",0,FALSE,FALSE,NA,NA
"2062","@CBDOILMX @maggie_mae_23 tks for the RT! &gt; Studies have looked at CBD’s effect on the immune system &amp; found CBD is… https://t.co/3dDpnFUP6O",FALSE,2,"HelloMD_com",2019-02-27 00:50:16,TRUE,"1100530988621418497","1100558701260226560","1244874006","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HelloMD_com",1,FALSE,FALSE,NA,NA
"2063","RT @WebMD: Researchers found that most dollar bills are covered in 3,000 types of bacteria. <U+0001F626> https://t.co/vRYq6xHiu4 https://t.co/lLjVX3aS…",FALSE,0,NA,2019-02-27 00:49:02,FALSE,NA,"1100558391653613573",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NJanitz",78,TRUE,FALSE,NA,NA
"2064","RT @WebMD: Researchers found that most dollar bills are covered in 3,000 types of bacteria. <U+0001F626> https://t.co/vRYq6xHiu4 https://t.co/lLjVX3aS…",FALSE,0,NA,2019-02-27 00:48:21,FALSE,NA,"1100558220966416387",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jberna13",78,TRUE,FALSE,NA,NA
"2065","RT @famfightflu: Nebraska near top of list for reported flu cases as cold weather persists - https://t.co/oxFsnP3dLI #FightFlu",FALSE,0,NA,2019-02-27 00:47:56,FALSE,NA,"1100558114586329094",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","janet_yackle",5,TRUE,FALSE,NA,NA
"2066","RT @WebMD: Researchers found that most dollar bills are covered in 3,000 types of bacteria. <U+0001F626> https://t.co/vRYq6xHiu4 https://t.co/lLjVX3aS…",FALSE,0,NA,2019-02-27 00:47:18,FALSE,NA,"1100557955626221568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vampslair2015",78,TRUE,FALSE,NA,NA
"2067","RT @WebMD: Researchers found that most dollar bills are covered in 3,000 types of bacteria. <U+0001F626> https://t.co/vRYq6xHiu4 https://t.co/lLjVX3aS…",FALSE,0,NA,2019-02-27 00:46:09,FALSE,NA,"1100557665288273921",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Michigangirl203",78,TRUE,FALSE,NA,NA
"2068","Got the flu...pulled out my cold medicine of choice. https://t.co/W6OgafENGx https://t.co/oEP3g6feFJ",FALSE,13,NA,2019-02-27 00:46:08,FALSE,NA,"1100557662306136064",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Cigar_Informer",3,FALSE,FALSE,NA,NA
"2069","RT @sayhellonature: This Flu Time Essential Oil has really helped our family this Flu &amp; Cold Season! Stock up today plus Free Shipping! #af…",FALSE,0,NA,2019-02-27 00:46:03,FALSE,NA,"1100557640914989056",NA,"<a href=""https://www.rehashtag.com"" rel=""nofollow"">Scheduling App For Tweets</a>","jsismee",72,TRUE,FALSE,NA,NA
"2070","RT @LaLecheLeagueUS: Have you nursed while sick? 

It is very rare for a parent to need to stop breastfeeding for any illness. During any “…",FALSE,0,NA,2019-02-27 00:46:02,FALSE,NA,"1100557634388799488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kleewoods",9,TRUE,FALSE,NA,NA
"2071","@Bryonato Flu and cold season is not fun, trust me.",FALSE,0,"Bryonato",2019-02-27 00:46:00,FALSE,"1100483055855136773","1100557626864164864","957019705","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SirTractor",0,FALSE,FALSE,NA,NA
"2072","RT @WebMD: Researchers found that most dollar bills are covered in 3,000 types of bacteria. <U+0001F626> https://t.co/vRYq6xHiu4 https://t.co/lLjVX3aS…",FALSE,0,NA,2019-02-27 00:41:52,FALSE,NA,"1100556588660678660",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sheldonbk",78,TRUE,FALSE,NA,NA
"2073","RT @WebMD: Researchers found that most dollar bills are covered in 3,000 types of bacteria. <U+0001F626> https://t.co/vRYq6xHiu4 https://t.co/lLjVX3aS…",FALSE,0,NA,2019-02-27 00:39:33,FALSE,NA,"1100556005883035648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","akishh",78,TRUE,FALSE,NA,NA
"2074","@MHindiveri @jlashton1 @Exo_bts_5 @JessiTheDolll @Tobi4681 @acidkauai The next idiot who asks that question I will… https://t.co/HTDBmVhK2x",FALSE,3,"MHindiveri",2019-02-27 00:38:41,TRUE,"1100541139227156481","1100555785271160838","710608964975611904","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","erikamartin_1",0,FALSE,FALSE,NA,NA
"2075","When it comes to flu season, we're not out of the woods yet! Sometimes it can be hard to tell if the symptoms you a… https://t.co/qnggXBJu6z",FALSE,0,NA,2019-02-27 00:38:14,TRUE,NA,"1100555673367126016",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","WayneHealthNC",2,FALSE,FALSE,NA,NA
"2076",": #ad When cold and flu symptoms hit my home, I turn to Mucinex®. Join #MucusFighters to learn how to care for your… https://t.co/RwRalV6waO",FALSE,0,NA,2019-02-27 00:37:23,TRUE,NA,"1100555458656518144",NA,"<a href=""http://www.singleclicksharing.com"" rel=""nofollow"">Single Click Sharing<U+2120></a>","curlycattails",0,FALSE,FALSE,NA,NA
"2077","RT @WebMD: Researchers found that most dollar bills are covered in 3,000 types of bacteria. <U+0001F626> https://t.co/vRYq6xHiu4 https://t.co/lLjVX3aS…",FALSE,0,NA,2019-02-27 00:36:20,FALSE,NA,"1100555193316491265",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","opensesame1",78,TRUE,FALSE,NA,NA
"2078","RT @WebMD: Researchers found that most dollar bills are covered in 3,000 types of bacteria. <U+0001F626> https://t.co/vRYq6xHiu4 https://t.co/lLjVX3aS…",FALSE,0,NA,2019-02-27 00:33:45,FALSE,NA,"1100554545346822146",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MrsRheinfeldt",78,TRUE,FALSE,NA,NA
"2079","Slideshow: What’s The Germiest Thing You Touch Every Day? https://t.co/jDxUSbJj5E from @WebMD",FALSE,0,NA,2019-02-27 00:32:18,FALSE,NA,"1100554181268643841",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","noelia926",0,FALSE,FALSE,NA,NA
"2080","Slideshow: What’s The Germiest Thing You Touch Every Day? https://t.co/jDxUSbJj5E from @WebMD",FALSE,0,NA,2019-02-27 00:32:04,FALSE,NA,"1100554119876628480",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","noelia926",0,FALSE,FALSE,NA,NA
"2081","Slideshow: What’s The Germiest Thing You Touch Every Day? https://t.co/zP3wImEJIw
 from @WebMD",FALSE,0,NA,2019-02-27 00:31:27,FALSE,NA,"1100553967921184768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","noelia926",0,FALSE,FALSE,NA,NA
"2082","RT @WebMD: Researchers found that most dollar bills are covered in 3,000 types of bacteria. <U+0001F626> https://t.co/vRYq6xHiu4 https://t.co/lLjVX3aS…",FALSE,0,NA,2019-02-27 00:31:12,FALSE,NA,"1100553903396057088",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","DrAndreaBuccino",78,TRUE,FALSE,NA,NA
"2083","RT @WebMD: Researchers found that most dollar bills are covered in 3,000 types of bacteria. <U+0001F626> https://t.co/vRYq6xHiu4 https://t.co/lLjVX3aS…",FALSE,0,NA,2019-02-27 00:30:54,FALSE,NA,"1100553829609885697",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","noelia926",78,TRUE,FALSE,NA,NA
"2084","Prevention really is key. I'm sure you notice that if you have a period of time when you aren't eating healthy you'… https://t.co/wxAbqm45zF",FALSE,0,NA,2019-02-27 00:30:31,TRUE,NA,"1100553732314619904",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","TheHolisticMama",0,FALSE,FALSE,NA,NA
"2085","RT @WebMD: Researchers found that most dollar bills are covered in 3,000 types of bacteria. <U+0001F626> https://t.co/vRYq6xHiu4 https://t.co/lLjVX3aS…",FALSE,0,NA,2019-02-27 00:30:17,FALSE,NA,"1100553671002202113",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GuanghongWu1",78,TRUE,FALSE,NA,NA
"2086","Researchers found that most dollar bills are covered in 3,000 types of bacteria. <U+0001F626> https://t.co/vRYq6xHiu4 https://t.co/lLjVX3aSq6",FALSE,89,NA,2019-02-27 00:30:01,FALSE,NA,"1100553606749671424",NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Publisher</a>","WebMD",78,FALSE,FALSE,NA,NA
"2087","RT @sayhellonature: This Flu Time Essential Oil has really helped our family this Flu &amp; Cold Season! Stock up today plus Free Shipping! #af…",FALSE,0,NA,2019-02-27 00:29:21,FALSE,NA,"1100553437186449409",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TheAnnMarieJohn",72,TRUE,FALSE,NA,NA
"2088","honestly yeah the inspirational quotes on halls cough drops ARE getting me through cold/flu number 3 of the season. I *CAN* do this.",FALSE,1,NA,2019-02-27 00:24:29,FALSE,NA,"1100552214672822272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jadebenheart",0,FALSE,FALSE,NA,NA
"2089","RT @MomNeedsABottle: I won’t be slowed down this cold and flu season. I’m loving the aloe and vitamin E I get from @kleenex Soothing Lotion…",FALSE,0,NA,2019-02-27 00:23:06,FALSE,NA,"1100551866444701698",NA,"<a href=""https://www.linqfuse.com"" rel=""nofollow"">LinqFuse</a>","rachelquenzer",39,TRUE,FALSE,NA,NA
"2090","This cold or flu or whatever the heck is happening inside my body can definitely be done now <U+0001F644>",FALSE,1,NA,2019-02-27 00:20:10,FALSE,NA,"1100551127173644288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AbbieMevissen",0,FALSE,FALSE,NA,NA
"2091","RT @HelloMD_com: Studies have looked at CBD’s effect on the immune system &amp; have found that CBD is an immunomodulator—it can both suppress…",FALSE,0,NA,2019-02-27 00:18:39,FALSE,NA,"1100550745592520704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CBDOILMX",5,TRUE,FALSE,NA,NA
"2092","More rain and now my kid started with the cough. Like can we just get over this cold/flu season already <U+0001F644>",FALSE,0,NA,2019-02-27 00:16:05,FALSE,NA,"1100550100508598273",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FatiCakez",0,FALSE,FALSE,NA,NA
"2093","@_abidax If u have a cold or a flu it’s probably linked to an ear infections <U+0001F937><U+0001F3FC><U+200D><U+2642><U+FE0F> I’m no doctor but sis get it che… https://t.co/IkrbyiuaYQ",FALSE,1,"_abidax",2019-02-27 00:06:27,TRUE,"1100546736232247296","1100547674510688257","909490628337299456","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Whoyouthink23",0,FALSE,FALSE,NA,NA
"2094","Did you know germs LOVE to hang out in coffee makers? Join the @SeventhGen #GenerationGood community and learn grea… https://t.co/ugmJ80VhzS",FALSE,0,NA,2019-02-27 00:02:19,TRUE,NA,"1100546636328120320",NA,"<a href=""http://www.singleclicksharing.com"" rel=""nofollow"">Single Click Sharing<U+2120></a>","nminotti",0,FALSE,FALSE,NA,NA
"2095","Got the flu...pulled out my cold medicine of choice. https://t.co/R73key6xkU",FALSE,1,NA,2019-02-27 00:02:09,FALSE,NA,"1100546593089048576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Cigar_Informer",0,FALSE,FALSE,NA,NA
"2096","RT @HelloMD_com: Studies have looked at CBD’s effect on the immune system &amp; have found that CBD is an immunomodulator—it can both suppress…",FALSE,0,NA,2019-02-27 00:01:22,FALSE,NA,"1100546394232946688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maggie_mae_23",5,TRUE,FALSE,NA,NA
"2097","Cold and Flu Season is here with a vengeance. That means lots of medication in homes with pets:… https://t.co/KRolLLQuZu",FALSE,0,NA,2019-02-26 23:59:06,TRUE,NA,"1100545826747830272",NA,"<a href=""https://thesociablesolution.com/"" rel=""nofollow"">Sociable Solution</a>","CruzNPets",0,FALSE,FALSE,NA,NA
"2098","Try Mucinex for your cold and flu  #ad When cold and flu symptoms hit my home, I turn to Mucinex®. Join… https://t.co/6JPGWWNXvC",FALSE,0,NA,2019-02-26 23:57:15,TRUE,NA,"1100545360416702470",NA,"<a href=""http://www.singleclicksharing.com"" rel=""nofollow"">Single Click Sharing<U+2120></a>","Jeannie_Uphold",0,FALSE,FALSE,NA,NA
"2099","Roommate gets me sick with the flu and then leaves me alone for three days. At least he left all the cold/flu medication #imdying",FALSE,1,NA,2019-02-26 23:56:24,FALSE,NA,"1100545144628011008",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","stephTD84",0,FALSE,FALSE,NA,NA
"2100","RT @MomNeedsABottle: I won’t be slowed down this cold and flu season. I’m loving the aloe and vitamin E I get from @kleenex Soothing Lotion…",FALSE,0,NA,2019-02-26 23:51:33,FALSE,NA,"1100543926795145217",NA,"<a href=""https://thedailylinq.com"" rel=""nofollow"">TheDailyLinq</a>","ourkidthings",39,TRUE,FALSE,NA,NA
"2101","RT @MatyDisMC: @garyfromteenmom The year is 2009. You're attending elementary school and last Friday you got sick with the flu. You wake up…",FALSE,0,NA,2019-02-26 23:51:03,FALSE,NA,"1100543800936681474",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","meghancresci7",5,TRUE,FALSE,NA,NA
"2102","@mattstaggs Damn man sorry to hear it.  Sending positive vibes your way.  Look into sapo.  Saves my ass every time… https://t.co/imaBRBLfEe",FALSE,0,"mattstaggs",2019-02-26 23:49:26,TRUE,"1100538252665282560","1100543390406586368","17219377","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","therealjmichael",0,FALSE,FALSE,NA,NA
"2103","@AltHomelandSec @AngrierWHStaff Listen to cold podcast Susan Powell investigation- that’s what I did when I had the flu last month",FALSE,0,"AltHomelandSec",2019-02-26 23:49:17,FALSE,"1100532718201233408","1100543353706303488","824437258941980672","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","staciebirdwynne",0,FALSE,FALSE,NA,NA
"2104","Time to get ready to watch some @BlueJacketsNHL hockey on @FOXSportsOH while getting over a head cold flu for the n… https://t.co/OeS0lwz3qz",FALSE,0,NA,2019-02-26 23:48:24,TRUE,NA,"1100543131680948229",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","StephanieisLive",0,FALSE,FALSE,NA,NA
"2105","#ad When cold and flu symptoms hit my home, I turn to Mucinex®. Join #MucusFighters to learn how to care for your f… https://t.co/0g8dlWD8ie",FALSE,0,NA,2019-02-26 23:46:43,TRUE,NA,"1100542708236595202",NA,"<a href=""http://www.singleclicksharing.com"" rel=""nofollow"">Single Click Sharing<U+2120></a>","ersomethin",0,FALSE,FALSE,NA,NA
